text,sentiment,cleaning,casefolding,tokenizing,normalisasi,stopword,steeming,cleaned
"the peak , salah satu resto di daerah lembang kab bandung yang ingin sekali kami coba . bersama suami kami sempat tersesat karena memang kami ke sana malam hari dengan jalan sempit dan gelap akhirnya kami menemukan nya . tempat nya terkesan suram kurang menarik , staf yang cuek , malah mengobrol tanpa memperdulikan kehadiran kami , setelah duduk agak lama , tidak ada yang menyodorkan daftar menu , akhirnya kami pergi .",negative,the peak salah satu resto di daerah lembang kab bandung yang ingin sekali kami coba bersama suami kami sempat tersesat karena memang kami ke sana malam hari dengan jalan sempit dan gelap akhirnya kami menemukan nya tempat nya terkesan suram kurang menarik staf yang cuek malah mengobrol tanpa memperdulikan kehadiran kami setelah duduk agak lama tidak ada yang menyodorkan daftar menu akhirnya kami pergi ,the peak salah satu resto di daerah lembang kab bandung yang ingin sekali kami coba bersama suami kami sempat tersesat karena memang kami ke sana malam hari dengan jalan sempit dan gelap akhirnya kami menemukan nya tempat nya terkesan suram kurang menarik staf yang cuek malah mengobrol tanpa memperdulikan kehadiran kami setelah duduk agak lama tidak ada yang menyodorkan daftar menu akhirnya kami pergi ,"['the', 'peak', 'salah', 'satu', 'resto', 'di', 'daerah', 'lembang', 'kab', 'bandung', 'yang', 'ingin', 'sekali', 'kami', 'coba', 'bersama', 'suami', 'kami', 'sempat', 'tersesat', 'karena', 'memang', 'kami', 'ke', 'sana', 'malam', 'hari', 'dengan', 'jalan', 'sempit', 'dan', 'gelap', 'akhirnya', 'kami', 'menemukan', 'nya', 'tempat', 'nya', 'terkesan', 'suram', 'kurang', 'menarik', 'staf', 'yang', 'cuek', 'malah', 'mengobrol', 'tanpa', 'memperdulikan', 'kehadiran', 'kami', 'setelah', 'duduk', 'agak', 'lama', 'tidak', 'ada', 'yang', 'menyodorkan', 'daftar', 'menu', 'akhirnya', 'kami', 'pergi']","['the', 'peak', 'salah', 'satu', 'resto', 'di', 'daerah', 'lembang', 'kab', 'bandung', 'yang', 'ingin', 'sekali', 'kami', 'coba', 'bersama', 'suami', 'kami', 'sempat', 'tersesat', 'karena', 'memang', 'kami', 'ke', 'sana', 'malam', 'hari', 'dengan', 'jalan', 'sempit', 'dan', 'gelap', 'akhirnya', 'kami', 'menemukan', 'nya', 'tempat', 'nya', 'terkesan', 'suram', 'kurang', 'menarik', 'staf', 'yang', 'cuek', 'malah', 'mengobrol', 'tanpa', 'memperdulikan', 'kehadiran', 'kami', 'setelah', 'duduk', 'agak', 'lama', 'tidak', 'ada', 'yang', 'menyodorkan', 'daftar', 'menu', 'akhirnya', 'kami', 'pergi']","['the', 'peak', 'salah', 'resto', 'daerah', 'lembang', 'kab', 'bandung', 'coba', 'suami', 'tersesat', 'malam', 'jalan', 'sempit', 'gelap', 'menemukan', 'nya', 'nya', 'terkesan', 'suram', 'menarik', 'staf', 'cuek', 'mengobrol', 'memperdulikan', 'kehadiran', 'duduk', 'menyodorkan', 'daftar', 'menu', 'pergi']","['the', 'peak', 'salah', 'resto', 'daerah', 'lembang', 'kab', 'bandung', 'coba', 'suami', 'sesat', 'malam', 'jalan', 'sempit', 'gelap', 'temu', 'nya', 'nya', 'kes', 'suram', 'tarik', 'staf', 'cuek', 'obrol', 'duli', 'hadir', 'duduk', 'sodor', 'daftar', 'menu', 'pergi']",the peak salah resto daerah lembang kab bandung coba suami sesat malam jalan sempit gelap temu nya nya kes suram tarik staf cuek obrol duli hadir duduk sodor daftar menu pergi
"barang saya seharusnya sampai say tapi kok bisa menyasar jauh ke papua . ini modus penipuan , ya ?!",negative,barang saya seharusnya sampai say tapi kok bisa menyasar jauh ke papua ini modus penipuan ya ,barang saya seharusnya sampai say tapi kok bisa menyasar jauh ke papua ini modus penipuan ya ,"['barang', 'saya', 'seharusnya', 'sampai', 'say', 'tapi', 'kok', 'bisa', 'menyasar', 'jauh', 'ke', 'papua', 'ini', 'modus', 'penipuan', 'ya']","['barang', 'saya', 'seharusnya', 'sampai', 'sayang', 'tapi', 'kok', 'bisa', 'menyasar', 'jauh', 'ke', 'papua', 'ini', 'modus', 'penipuan', 'ya']","['barang', 'sayang', 'menyasar', 'papua', 'modus', 'penipuan', 'ya']","['barang', 'sayang', 'sasar', 'papua', 'modus', 'tipu', 'ya']",barang sayang sasar papua modus tipu ya
"kapolres jakarta timur kombes pol ya . tony surya putra sik , mh dampingi gubernur dki jakarta anies baswedan dalam rangka kunjungan ke pos pengamanan ops lilin jaya 2017 di gereja st . antonius , otista , jatinegara , minggu malam .",neutral,kapolres jakarta timur kombes pol ya tony surya putra sik mh dampingi gubernur dki jakarta anies baswedan dalam rangka kunjungan ke pos pengamanan ops lilin jaya di gereja st antonius otista jatinegara minggu malam ,kapolres jakarta timur kombes pol ya tony surya putra sik mh dampingi gubernur dki jakarta anies baswedan dalam rangka kunjungan ke pos pengamanan ops lilin jaya di gereja st antonius otista jatinegara minggu malam ,"['kapolres', 'jakarta', 'timur', 'kombes', 'pol', 'ya', 'tony', 'surya', 'putra', 'sik', 'mh', 'dampingi', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'dalam', 'rangka', 'kunjungan', 'ke', 'pos', 'pengamanan', 'ops', 'lilin', 'jaya', 'di', 'gereja', 'st', 'antonius', 'otista', 'jatinegara', 'minggu', 'malam']","['kapolres', 'jakarta', 'timur', 'kombes', 'pol', 'ya', 'tony', 'surya', 'putra', 'sik', 'mah', 'dampingi', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'dalam', 'rangka', 'kunjungan', 'ke', 'pos', 'pengamanan', 'ops', 'lilin', 'jaya', 'di', 'gereja', 'st', 'antonius', 'otista', 'jatinegara', 'minggu', 'malam']","['kapolres', 'jakarta', 'timur', 'kombes', 'pol', 'ya', 'tony', 'surya', 'putra', 'sik', 'mah', 'dampingi', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'rangka', 'kunjungan', 'pos', 'pengamanan', 'ops', 'lilin', 'jaya', 'gereja', 'st', 'antonius', 'otista', 'jatinegara', 'minggu', 'malam']","['kapolres', 'jakarta', 'timur', 'kombes', 'pol', 'ya', 'tony', 'surya', 'putra', 'sik', 'mah', 'damping', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'rangka', 'kunjung', 'pos', 'aman', 'ops', 'lilin', 'jaya', 'gereja', 'st', 'antonius', 'otista', 'jatinegara', 'minggu', 'malam']",kapolres jakarta timur kombes pol ya tony surya putra sik mah damping gubernur dki jakarta anies baswedan rangka kunjung pos aman ops lilin jaya gereja st antonius otista jatinegara minggu malam
tidak usah sok galau tentang kepribadian orang lain ! tidak mau juga kan kalau lo digituuin,negative,tidak usah sok galau tentang kepribadian orang lain tidak mau juga kan kalau lo digituuin,tidak usah sok galau tentang kepribadian orang lain tidak mau juga kan kalau lo digituuin,"['tidak', 'usah', 'sok', 'galau', 'tentang', 'kepribadian', 'orang', 'lain', 'tidak', 'mau', 'juga', 'kan', 'kalau', 'lo', 'digituuin']","['tidak', 'usah', 'sok', 'galau', 'tentang', 'kepribadian', 'orang', 'lain', 'tidak', 'mau', 'juga', 'kan', 'kalau', 'lo', 'digituuin']","['sok', 'galau', 'kepribadian', 'orang', 'lo', 'digituuin']","['sok', 'galau', 'pribadi', 'orang', 'lo', 'digituuin']",sok galau pribadi orang lo digituuin
"dikarenakan adik saya suka dengan restoran ini , saya akhirnya mampir ke sini . dari awal sih saya langsung tidak sreg sih . makanan yang disediakan terlihat seperti yang tidak terlalu membangkitkan selera . berbeda dengan restoran shabu yang biasa saya ku njungi . dan setelah saya memilih dan mulai memasak nya , ternyata benar , rasanya pun tak masuk di lidah . akhirnya banyak makanan yang tidak dimakan .",negative,dikarenakan adik saya suka dengan restoran ini saya akhirnya mampir ke sini dari awal sih saya langsung tidak sreg sih makanan yang disediakan terlihat seperti yang tidak terlalu membangkitkan selera berbeda dengan restoran shabu yang biasa saya ku njungi dan setelah saya memilih dan mulai memasak nya ternyata benar rasanya pun tak masuk di lidah akhirnya banyak makanan yang tidak dimakan ,dikarenakan adik saya suka dengan restoran ini saya akhirnya mampir ke sini dari awal sih saya langsung tidak sreg sih makanan yang disediakan terlihat seperti yang tidak terlalu membangkitkan selera berbeda dengan restoran shabu yang biasa saya ku njungi dan setelah saya memilih dan mulai memasak nya ternyata benar rasanya pun tak masuk di lidah akhirnya banyak makanan yang tidak dimakan ,"['dikarenakan', 'adik', 'saya', 'suka', 'dengan', 'restoran', 'ini', 'saya', 'akhirnya', 'mampir', 'ke', 'sini', 'dari', 'awal', 'sih', 'saya', 'langsung', 'tidak', 'sreg', 'sih', 'makanan', 'yang', 'disediakan', 'terlihat', 'seperti', 'yang', 'tidak', 'terlalu', 'membangkitkan', 'selera', 'berbeda', 'dengan', 'restoran', 'shabu', 'yang', 'biasa', 'saya', 'ku', 'njungi', 'dan', 'setelah', 'saya', 'memilih', 'dan', 'mulai', 'memasak', 'nya', 'ternyata', 'benar', 'rasanya', 'pun', 'tak', 'masuk', 'di', 'lidah', 'akhirnya', 'banyak', 'makanan', 'yang', 'tidak', 'dimakan']","['dikarenakan', 'adik', 'saya', 'suka', 'dengan', 'restoran', 'ini', 'saya', 'akhirnya', 'mampir', 'ke', 'sini', 'dari', 'awal', 'sih', 'saya', 'langsung', 'tidak', 'sreg', 'sih', 'makanan', 'yang', 'disediakan', 'terlihat', 'seperti', 'yang', 'tidak', 'terlalu', 'membangkitkan', 'selera', 'berbeda', 'dengan', 'restoran', 'shabu', 'yang', 'biasa', 'saya', 'ku', 'njungi', 'dan', 'setelah', 'saya', 'memilih', 'dan', 'mulai', 'memasak', 'nya', 'ternyata', 'benar', 'rasanya', 'pun', 'tak', 'masuk', 'di', 'lidah', 'akhirnya', 'banyak', 'makanan', 'yang', 'tidak', 'dimakan']","['adik', 'suka', 'restoran', 'mampir', 'sih', 'langsung', 'sreg', 'sih', 'makanan', 'disediakan', 'membangkitkan', 'selera', 'berbeda', 'restoran', 'shabu', 'ku', 'njungi', 'memilih', 'memasak', 'nya', 'masuk', 'lidah', 'makanan', 'dimakan']","['adik', 'suka', 'restoran', 'mampir', 'sih', 'langsung', 'sreg', 'sih', 'makan', 'sedia', 'bangkit', 'selera', 'beda', 'restoran', 'shabu', 'ku', 'njungi', 'pilih', 'masak', 'nya', 'masuk', 'lidah', 'makan', 'makan']",adik suka restoran mampir sih langsung sreg sih makan sedia bangkit selera beda restoran shabu ku njungi pilih masak nya masuk lidah makan makan
info refundable atau tidak sudah terdapat di pesan summary dan saat pengisian data penumpang ya .,neutral,info refundable atau tidak sudah terdapat di pesan summary dan saat pengisian data penumpang ya ,info refundable atau tidak sudah terdapat di pesan summary dan saat pengisian data penumpang ya ,"['info', 'refundable', 'atau', 'tidak', 'sudah', 'terdapat', 'di', 'pesan', 'summary', 'dan', 'saat', 'pengisian', 'data', 'penumpang', 'ya']","['info', 'refundable', 'atau', 'tidak', 'sudah', 'terdapat', 'di', 'pesan', 'summary', 'dan', 'saat', 'pengisian', 'data', 'penumpang', 'ya']","['info', 'refundable', 'pesan', 'summary', 'pengisian', 'data', 'penumpang', 'ya']","['info', 'refundable', 'pesan', 'summary', 'isi', 'data', 'tumpang', 'ya']",info refundable pesan summary isi data tumpang ya
"imam besar fpi menyerukan revolusi , menyampaikan pernyataan provokatif , dan lain-lain serta tidak taat hukum , kacau !",negative,imam besar fpi menyerukan revolusi menyampaikan pernyataan provokatif dan lain lain serta tidak taat hukum kacau ,imam besar fpi menyerukan revolusi menyampaikan pernyataan provokatif dan lain lain serta tidak taat hukum kacau ,"['imam', 'besar', 'fpi', 'menyerukan', 'revolusi', 'menyampaikan', 'pernyataan', 'provokatif', 'dan', 'lain', 'lain', 'serta', 'tidak', 'taat', 'hukum', 'kacau']","['imam', 'besar', 'fpi', 'menyerukan', 'revolusi', 'menyampaikan', 'pernyataan', 'provokatif', 'dan', 'lain', 'lain', 'serta', 'tidak', 'taat', 'hukum', 'kacau']","['imam', 'fpi', 'menyerukan', 'revolusi', 'pernyataan', 'provokatif', 'taat', 'hukum', 'kacau']","['imam', 'fpi', 'seru', 'revolusi', 'nyata', 'provokatif', 'taat', 'hukum', 'kacau']",imam fpi seru revolusi nyata provokatif taat hukum kacau
semoga bisa mendapatkan redmi 5a buat anak ku karena dia mau nya redmi 5a kebetulan kemarin waktu ada flash sale redmi 5a sudah masuk ke keranjang belanjaan tapi saat proses pembayarana gagal dan akhirnya tidak kebagian redmi 5a,neutral,semoga bisa mendapatkan redmi a buat anak ku karena dia mau nya redmi a kebetulan kemarin waktu ada flash sale redmi a sudah masuk ke keranjang belanjaan tapi saat proses pembayarana gagal dan akhirnya tidak kebagian redmi a,semoga bisa mendapatkan redmi a buat anak ku karena dia mau nya redmi a kebetulan kemarin waktu ada flash sale redmi a sudah masuk ke keranjang belanjaan tapi saat proses pembayarana gagal dan akhirnya tidak kebagian redmi a,"['semoga', 'bisa', 'mendapatkan', 'redmi', 'a', 'buat', 'anak', 'ku', 'karena', 'dia', 'mau', 'nya', 'redmi', 'a', 'kebetulan', 'kemarin', 'waktu', 'ada', 'flash', 'sale', 'redmi', 'a', 'sudah', 'masuk', 'ke', 'keranjang', 'belanjaan', 'tapi', 'saat', 'proses', 'pembayarana', 'gagal', 'dan', 'akhirnya', 'tidak', 'kebagian', 'redmi', 'a']","['semoga', 'bisa', 'mendapatkan', 'redmi', 'a', 'buat', 'anak', 'ku', 'karena', 'dia', 'mau', 'nya', 'redmi', 'a', 'kebetulan', 'kemarin', 'waktu', 'ada', 'flash', 'sale', 'redmi', 'a', 'sudah', 'masuk', 'ke', 'keranjang', 'belanjaan', 'tapi', 'saat', 'proses', 'pembayarana', 'gagal', 'dan', 'akhirnya', 'tidak', 'kebagian', 'redmi', 'a']","['semoga', 'redmi', 'a', 'anak', 'ku', 'nya', 'redmi', 'a', 'kemarin', 'flash', 'sale', 'redmi', 'a', 'masuk', 'keranjang', 'belanjaan', 'proses', 'pembayarana', 'gagal', 'kebagian', 'redmi', 'a']","['moga', 'redmi', 'a', 'anak', 'ku', 'nya', 'redmi', 'a', 'kemarin', 'flash', 'sale', 'redmi', 'a', 'masuk', 'keranjang', 'belanja', 'proses', 'pembayarana', 'gagal', 'bagi', 'redmi', 'a']",moga redmi a anak ku nya redmi a kemarin flash sale redmi a masuk keranjang belanja proses pembayarana gagal bagi redmi a
nikmat sekali sate nya lembut daging nya dan tidak bau dan suasana tempat nya pun enak cocok untuk pgie bersama keluarga,positive,nikmat sekali sate nya lembut daging nya dan tidak bau dan suasana tempat nya pun enak cocok untuk pgie bersama keluarga,nikmat sekali sate nya lembut daging nya dan tidak bau dan suasana tempat nya pun enak cocok untuk pgie bersama keluarga,"['nikmat', 'sekali', 'sate', 'nya', 'lembut', 'daging', 'nya', 'dan', 'tidak', 'bau', 'dan', 'suasana', 'tempat', 'nya', 'pun', 'enak', 'cocok', 'untuk', 'pgie', 'bersama', 'keluarga']","['nikmat', 'sekali', 'sate', 'nya', 'lembut', 'daging', 'nya', 'dan', 'tidak', 'bau', 'dan', 'suasana', 'tempat', 'nya', 'pun', 'enak', 'cocok', 'untuk', 'pgie', 'bersama', 'keluarga']","['nikmat', 'sate', 'nya', 'lembut', 'daging', 'nya', 'bau', 'suasana', 'nya', 'enak', 'cocok', 'pgie', 'keluarga']","['nikmat', 'sate', 'nya', 'lembut', 'daging', 'nya', 'bau', 'suasana', 'nya', 'enak', 'cocok', 'pgie', 'keluarga']",nikmat sate nya lembut daging nya bau suasana nya enak cocok pgie keluarga
"menunggu 60 menit untuk nasi wagyu dan nasi sosis , dibilang nya sudah habis setelah 60 menit menunggu . tidak ada staf yang peduli untuk menginfokan ke kami . definitely would not datang kembali !",negative,menunggu menit untuk nasi wagyu dan nasi sosis dibilang nya sudah habis setelah menit menunggu tidak ada staf yang peduli untuk menginfokan ke kami definitely would not datang kembali ,menunggu menit untuk nasi wagyu dan nasi sosis dibilang nya sudah habis setelah menit menunggu tidak ada staf yang peduli untuk menginfokan ke kami definitely would not datang kembali ,"['menunggu', 'menit', 'untuk', 'nasi', 'wagyu', 'dan', 'nasi', 'sosis', 'dibilang', 'nya', 'sudah', 'habis', 'setelah', 'menit', 'menunggu', 'tidak', 'ada', 'staf', 'yang', 'peduli', 'untuk', 'menginfokan', 'ke', 'kami', 'definitely', 'would', 'not', 'datang', 'kembali']","['menunggu', 'menit', 'untuk', 'nasi', 'wagyu', 'dan', 'nasi', 'sosis', 'dibilang', 'nya', 'sudah', 'habis', 'setelah', 'menit', 'menunggu', 'tidak', 'ada', 'staf', 'yang', 'peduli', 'untuk', 'menginfokan', 'ke', 'kami', 'definitely', 'would', 'not', 'datang', 'kembali']","['menunggu', 'menit', 'nasi', 'wagyu', 'nasi', 'sosis', 'dibilang', 'nya', 'habis', 'menit', 'menunggu', 'staf', 'peduli', 'menginfokan', 'definitely', 'would', 'not']","['tunggu', 'menit', 'nasi', 'wagyu', 'nasi', 'sosis', 'bilang', 'nya', 'habis', 'menit', 'tunggu', 'staf', 'peduli', 'info', 'definitely', 'would', 'not']",tunggu menit nasi wagyu nasi sosis bilang nya habis menit tunggu staf peduli info definitely would not
zaman pak sby penanganan cyber masih tersebar di tiap institusi negara karena saat itu badan cyber nasional masih dalam tahap perancangan bahkan pemerintah mengirim tim kecil untuk mempelajari badan cyber bentukan negara lain .,neutral,zaman pak sby penanganan cyber masih tersebar di tiap institusi negara karena saat itu badan cyber nasional masih dalam tahap perancangan bahkan pemerintah mengirim tim kecil untuk mempelajari badan cyber bentukan negara lain ,zaman pak sby penanganan cyber masih tersebar di tiap institusi negara karena saat itu badan cyber nasional masih dalam tahap perancangan bahkan pemerintah mengirim tim kecil untuk mempelajari badan cyber bentukan negara lain ,"['zaman', 'pak', 'sby', 'penanganan', 'cyber', 'masih', 'tersebar', 'di', 'tiap', 'institusi', 'negara', 'karena', 'saat', 'itu', 'badan', 'cyber', 'nasional', 'masih', 'dalam', 'tahap', 'perancangan', 'bahkan', 'pemerintah', 'mengirim', 'tim', 'kecil', 'untuk', 'mempelajari', 'badan', 'cyber', 'bentukan', 'negara', 'lain']","['zaman', 'pak', 'surabaya', 'penanganan', 'cyber', 'masih', 'tersebar', 'di', 'tiap', 'institusi', 'negara', 'karena', 'saat', 'itu', 'badan', 'cyber', 'nasional', 'masih', 'dalam', 'tahap', 'perancangan', 'bahkan', 'pemerintah', 'mengirim', 'tim', 'kecil', 'untuk', 'mempelajari', 'badan', 'cyber', 'bentukan', 'negara', 'lain']","['zaman', 'surabaya', 'penanganan', 'cyber', 'tersebar', 'institusi', 'negara', 'badan', 'cyber', 'nasional', 'tahap', 'perancangan', 'pemerintah', 'mengirim', 'tim', 'mempelajari', 'badan', 'cyber', 'bentukan', 'negara']","['zaman', 'surabaya', 'tangan', 'cyber', 'sebar', 'institusi', 'negara', 'badan', 'cyber', 'nasional', 'tahap', 'ancang', 'perintah', 'kirim', 'tim', 'ajar', 'badan', 'cyber', 'bentuk', 'negara']",zaman surabaya tangan cyber sebar institusi negara badan cyber nasional tahap ancang perintah kirim tim ajar badan cyber bentuk negara
"di bawah komando menteri terus aktif memberantas praktik illegal fishing , salah satu nya dengan menenggelamkan kapal .",neutral,di bawah komando menteri terus aktif memberantas praktik illegal fishing salah satu nya dengan menenggelamkan kapal ,di bawah komando menteri terus aktif memberantas praktik illegal fishing salah satu nya dengan menenggelamkan kapal ,"['di', 'bawah', 'komando', 'menteri', 'terus', 'aktif', 'memberantas', 'praktik', 'illegal', 'fishing', 'salah', 'satu', 'nya', 'dengan', 'menenggelamkan', 'kapal']","['di', 'bawah', 'komando', 'menteri', 'terus', 'aktif', 'memberantas', 'praktik', 'illegal', 'fishing', 'salah', 'satu', 'nya', 'dengan', 'menenggelamkan', 'kapal']","['komando', 'menteri', 'aktif', 'memberantas', 'praktik', 'illegal', 'fishing', 'salah', 'nya', 'menenggelamkan', 'kapal']","['komando', 'menteri', 'aktif', 'berantas', 'praktik', 'illegal', 'fishing', 'salah', 'nya', 'tenggelam', 'kapal']",komando menteri aktif berantas praktik illegal fishing salah nya tenggelam kapal
"resto ini kata nya adalah salah satu resto yang sudah ada sejak tempo dulu dan masih exist sampai saat ini . menu makanan yang disajikan cukup variatif , mulai dari menu italia seperti pizza , menu america seperti aneka steak sampai dengan menu aseli indonesia seperti sate , tersedia . rasa dan harga cukup memuaskan .",positive,resto ini kata nya adalah salah satu resto yang sudah ada sejak tempo dulu dan masih exist sampai saat ini menu makanan yang disajikan cukup variatif mulai dari menu italia seperti pizza menu america seperti aneka steak sampai dengan menu aseli indonesia seperti sate tersedia rasa dan harga cukup memuaskan ,resto ini kata nya adalah salah satu resto yang sudah ada sejak tempo dulu dan masih exist sampai saat ini menu makanan yang disajikan cukup variatif mulai dari menu italia seperti pizza menu america seperti aneka steak sampai dengan menu aseli indonesia seperti sate tersedia rasa dan harga cukup memuaskan ,"['resto', 'ini', 'kata', 'nya', 'adalah', 'salah', 'satu', 'resto', 'yang', 'sudah', 'ada', 'sejak', 'tempo', 'dulu', 'dan', 'masih', 'exist', 'sampai', 'saat', 'ini', 'menu', 'makanan', 'yang', 'disajikan', 'cukup', 'variatif', 'mulai', 'dari', 'menu', 'italia', 'seperti', 'pizza', 'menu', 'america', 'seperti', 'aneka', 'steak', 'sampai', 'dengan', 'menu', 'aseli', 'indonesia', 'seperti', 'sate', 'tersedia', 'rasa', 'dan', 'harga', 'cukup', 'memuaskan']","['resto', 'ini', 'kata', 'nya', 'adalah', 'salah', 'satu', 'resto', 'yang', 'sudah', 'ada', 'sejak', 'tempo', 'dulu', 'dan', 'masih', 'exist', 'sampai', 'saat', 'ini', 'menu', 'makanan', 'yang', 'disajikan', 'cukup', 'variatif', 'mulai', 'dari', 'menu', 'italia', 'seperti', 'pizza', 'menu', 'america', 'seperti', 'aneka', 'steak', 'sampai', 'dengan', 'menu', 'aseli', 'indonesia', 'seperti', 'sate', 'tersedia', 'rasa', 'dan', 'harga', 'cukup', 'memuaskan']","['resto', 'nya', 'salah', 'resto', 'tempo', 'exist', 'menu', 'makanan', 'disajikan', 'variatif', 'menu', 'italia', 'pizza', 'menu', 'america', 'aneka', 'steak', 'menu', 'aseli', 'indonesia', 'sate', 'tersedia', 'harga', 'memuaskan']","['resto', 'nya', 'salah', 'resto', 'tempo', 'exist', 'menu', 'makan', 'saji', 'variatif', 'menu', 'italia', 'pizza', 'menu', 'america', 'aneka', 'steak', 'menu', 'aseli', 'indonesia', 'sate', 'sedia', 'harga', 'muas']",resto nya salah resto tempo exist menu makan saji variatif menu italia pizza menu america aneka steak menu aseli indonesia sate sedia harga muas
