text,sentiment
"yang bikin sanpachi yang di mayfair building ini beda adalah ada nya menu dengan daging babi karena tidak semua sanpachi menyediakan menu tersebut . harga tidak bisa dikatakan murah , tapi sebandinglah dengan rasa dan suasana nya yang enak .",positive
"0.5 % gips dapat memperkukuh struktus suatu bahan campuran , dan terakhir 0.25 % pupuk ts sebagai nutrisi .",neutral
"saya datang dengan pasangan untuk liburan . tempat ini sangat asri , sejuk . pemandangan sangat menarik . makanan tidak terlalu mahal tetapi menggugah selera .",positive
restoran ini mempunyai pemadnagan yang sangat indah namun penataaan meja makan sungguh berantakan menimbulkan kesan restoran biasa bukan setara kafe ataupun lounge untuk harga standar dan rasa pun standar,positive
"sekalipun asyik tumbang , politikus gerindra masih yakin 2019 akan ganti presiden .",neutral
"untuk pilpres 2019 , sam aliano mengatakan bahwa rakyat butuh calon presiden alternatif .",neutral
"di bawah komando menteri terus aktif memberantas praktik illegal fishing , salah satu nya dengan menenggelamkan kapal .",neutral
"nasi rawon nya sangat enak , harga terjangkau . dekat universitas parahyangan . tempat nya unik dengan kayu-kayu .",positive
selama iblis binatang ini jadi kapolri jangan berharap ada keadilan terhadap islam dia ini pki berkedok islam .,negative
"sudah semiggu ini pdam di daerah kami tidak mengalir , apa stok air pdam habis . tanggung jawab dong",negative
batik outer kimono big sogan parang motif baru 150 ribu - tersedia di tokopedia,neutral
"datang nya jangan kemaleman pasti sudah habis , sebelum warung nya di buka saja sudah pada mengantre kebayang kan enak nya kayak apa , enak murah",positive
cina medan memang begitu . ayo kita buat kayak 98 . kali ini kita bantai mereka,negative
"somasi yang dilayangkan rohayani , seorang pecandu rokok , kepada pt gudang garam , tbk dan pt djarum belakangan memunculkan isu lain .",neutral
toko kami menjual ikea tokig pengering sayuran - salad spinner - magic Jakarta,neutral
bakmi tasik saya dan beberapa teman mampir dan coba bakmi bakso nya . makanan nya biasa-biasa saja . tidak ada yang special .,negative
"poko nya tetap cinta produk bandung daripada produk cina , kualitas nya oke banget !",positive
semoga bisa mendapatkan redmi 5a buat anak ku karena dia mau nya redmi 5a kebetulan kemarin waktu ada flash sale redmi 5a sudah masuk ke keranjang belanjaan tapi saat proses pembayarana gagal dan akhirnya tidak kebagian redmi 5a,neutral
"untuk layanan weekend banking yang berlokasi di bekasi , bapak ernest dapat datang ke kantor cab bank mandiri bekasi juanda .",neutral
ketika rakyat diperlakukan sama seperti penghuni hewan taman safari masih mau dua periode ?,negative
mengapa kalian tidak pernah mempertanyakan keislaman seorang prabowo subianto yang sudah jelas ibu nya beragama kristen protestan ?,negative
dizaman ini masih ada mbak mbak online shop yang tidak tahu aplikasi gojek gocar gosend ya allah bodoh sekali : jualan dihutan aku rasa,negative
"ri : mendikbud ef mengatakan , selain meninjau un berbasis komputer , ia juga akan meninjau pelaksanaan un berbasis ke",neutral
"penjajahan itu dulu terjadi bukan karena banyak nya penjajah , tapi banyak nya pengkhianat . dan kali ini , tantangan nya adalah para pengkhianat agama , muslim tapi lebih dekat dengan kafir , memerangi kaum nya .",negative
"sistem pelayanan di cost telah berubah menjadi sistem mandiri sel - pelayanan . harga makanan juga mengalamai kenaikan dengan porsi yang sama besar . walau harga tetap oke dan tidak dikategorikan mahal , namun kepuasan secra rata-rata yang saya terima menurun dibanding sebelum sistem berubah .",positive
"harga mahal , rasa dan penyajian biasa saja . sangat mengecewakan . makanan dingin , server nya bilang sudah dihangatkan .",negative
airasiago memberikan promo diskon paket penerbangan hotel rp . 150.000 dengan kartu kredit bca,neutral
"setiap kali ke tempat ini selalu saja ramai pengunjung nya , karena bakmi di sini enak dan murah , tempat nya juga strategis , berada di jalan utama kebon jati",positive
"wifi di sini selalu eror , makanan dan minuman agak mahal , lumpiah goreng asin sekali , teh susu hanya sedikit enak , lama sekali untuk pesanan",negative
"bacot syarif . bacot nya orang kafir . apa yang kau andalkan . goblok , bacot lu aja yang kencang . mental tai kucing",negative
"diawal-awal kuliah di bandung , beberapa kali teman saya mengajak untuk mencicipi makanan di sini baik disengaja ataupun karena ada peristiwa kelas seperti bukber dan lain sebagai nya dan beberapa kali juga mencoba ke sini , tidak ada perubahan . mulai dari rasa makanan yang masih sangat biasa saja , pelayanan yang masih kurang ramah dan sigap , serta fasilitas seperti toilet yang masih kurang bersih .",negative
"sebut saja contoh nya irwan , karyawan cabang sorong . kerja tidak becus , pelayanan terhadap badan usah buruk , perilaku terhadap sesama karyawan kasar , serta memandang rendah pegawai tidak tetap di kantor tsb.",negative
"kami mencari tempat es krim ini dengan penuh semangat , membayangkan sama persis dengan gelato yang di yogya , setelah ditemukan ternyata gelato nya berbeda . tidak sama dengan yang di yogya . cuma mirip : - apa entah pas giliran kami ke sana itu es belum jadi atau memang mesin nya sedang rusak acuh . atau memang seperti itu ? kalau iya . berarti mesin nya kurang bagus .",negative
"rekan saudara ku mca , mari viralkan untuk menolak marsekal hadi tjahjanto menjadi panglima tni , karena mantan ajudan megawati dan titipan pdip atheis . namun kita dukung kasad dari tni ada atau kasal dari tni al untuk menjadi panglima tni . ayo kita sampaikan suara kita ke dpr karena tni milik rakyat bukan milik partai pdip .",negative
"untuk giggle box istana plaza , pada awal nya , kami sangat suka dengan tempat nya yang sangat menarik dan makanan yang enak , dan sempat merekomendasikan ke teman , tetapi setelah kunjungan yang ke 7 , tepat nya tanggal 13.08.13 pukul . 19.00 - / kami pesan grilled chicken dan chicken brisket schnitze , menu pertama sangat enak , tetapi ketika kami hendak makan potongan pertama menu kedua itu sangat tidak layak untuk dimakan .",negative
paduan dessert waffle yang bersaus caramel dan pisang membuat lidah termanjakan ditambah kesegaran fruit punch serta suasana pvj yang sangat romantis,positive
"pemakaian kuota aplikasi dipaket freedom combo bisa digunakan untuk youtube , instagram , iflix , spotify , catchplay , klikfilm , mivo , maps , wa , bbm , line , facebook messenger , facebook , twitter , path , uber , grab , dan gojek .",neutral
"selama persidangan tahu tidak ada tokoh termasuk beliau berusaha ungkap kasus setuntas nya , kalau baru sekarang , saya rasa lebih efektif dari demokrat , saya yakin dengan kemampuan beliau dapat berikan kontribusi memperkuat demokrat daripada martabat beliau terus diserang dari partai nya sda",positive
salah satu tempat makan kesukaan kami . harga nya memang mahal sekali untuk ukuran bandung . tempat nya sangat nyaman dan romantis . makanan nya ada barat dan asia . paling enak sup zuppa nya dan kue-kue nya .,positive
"saya menambahkan video ke playlist rebutan cawagub ridwan kamil , ppp minta pkb legowo berita",neutral
"sangat suka minuman di sini selain merah meriah rasanya juga enak dan rasa manis pas sekali , terdapat beraneka ragam jenis minuman tapi favorit saya masih tetap es teh manis , mungkin lidah saya terlalu ndeso kali ya , hehehe",positive
"variasi suki macam-macam , kuah suki enak , apalagi kuah tomyam nya . dimsum nya enak , semua direkomendasikan . soal harga lumayan di atas rata rata . tapi sesuai dengan kualitas rasa .",positive
baso malang karapitan termasuk bakso fav saya namun selalu saja pelayanan dan kwalitas baso malang karapitan ciwalk ini di bawah standar dari kwalitas yang ada favorit saya mi ayam rica2 bakso urat dan stroberi segar juice namun lagi lagi kualitas nya membuat saya kecewa ayam-ayam rica2 nya sedikit saja dan rasa stroberi pun bukan segar tapi manis gula legit karena kebanyakan gula nya . lagi lagi kecewa,negative
"pilgub jawa barat , pdip lirik ridwan kamil ? sebelumnya , ridwan kamil diusung nasdem",neutral
"bingung mencari tempat makan malam untuk ulang tahun pernikahan yang ke-5 . akhirnya terpilihlah the 18 tahun , karena ada sky walaka nya . sampai lantai . 18 disambut hangat dan meja sudah siap , karena memang sudah reserved . pilih-pilih menu , terpilihlah seabass dan sop buntut . hmmm tidak berapa lama served , dan ternyata yummy , delicious . kami menikmati makan malam , dan selalu dibantu oleh mbak della .",positive
"rela uang pajak anda dipakai untuk menggaji anggota hewan yang hobi nya membuat uu untuk mengancam kita ? orang baik harus berpolitik , jangan pasrah menjadi tumbal permainan politik . rebut parlemen , singkirkan perampok demokrasi . 2018 , ayo nyaleg !",negative
buat para vegetarian cocok makan di sini . menu nya mendukung untuk para vegan . harga lumayan terjangkau .,positive
"kangkung hotplate sapi nya sebenarnya enak . tapi kami kaget melihat tali rafia dalam makanan kami . ketika dikomplain , tidak ada permintaan maaf sama sekali , hanya pembelaan . bahkan kami membayar satu porsi penuh walaupun pesanan kami dengan jelas tertulis setengah porsi .",negative
"untuk rasa mi naripan memang sudah terkenal enak dan porsi lumayan banyak , untuk harga cukup mahal menengah atas , tapi sesuai dengan rasa yang diberikan .",positive
pembayaran dapat dicoba kembali melalui va bni dengan no rek 9880988622415253 dan kirim bukti bayar melalui email info : 1500 - 639,neutral
"naik kereta jayabaya malang - jakarta berhenti di gubeng , tiket 35 ribu plus asuransi 6 ribu via traveloka",neutral
"mencari tempat untuk merayakan ulang tahun pernikahan , tepat nya di sini dengan pemandangan yang bagus , serta dekorasi dan suasana romantis , pelayanan memuaskan . terima kasih to diah",positive
salah satu bukti nyata bahwa presiden membangun nkri untuk menjadi bangsa dan negara yang maju . masak kita tidak merasa bangga ? masak tidak diberi kesempatan dua periode ? presiden yang berprestasi dengan dedikasi tinggi sangat layak 2019 dipilih lagi . saya pribadi tidak mungkin tidak merasa bangga dengan beliau .,positive
"terima kasih atas jasa nya , saya sangat puas , pelayanan nya sangat baik dan ramah , pendamping nya juga keren , menyenangkan .",positive
"tempat parkir nya kecil sekali , setelah perjuangan masuk ke tempat parkir saat masuk kita dilarang parkir di depan warung nya , jadi mau parkir di mana dong ? langsung saja kami keluar lagi . kecewa .",negative
sebenarnya barang kw juga banyak yang bagus kualitas . seringkali nih ya ternyata pas kita lihat eh ternyata barang nya memang bagus bahan nya,positive
nasrudin mantan bendahara demokrat berkicau sama afarat juga tidak diproses facewithtearsofjoy . juga angelina sondakh . facewithtearsofjoy . tidak bisa diare di,neutral
"jika sby menemukan permasalahan sebelum dia menjabat , amir syamsuddin mengakui itu akan diselesaikan .",neutral
"jokowi sulit dilawan oleh siapapun , hanya kematian yang dapat menggagalkan jokowi dua periode . dan gue benci kenyataan itu .",negative
"saya baru saja ganti kartu yang rusak , tapi tetap tidak ada sinyal .",neutral
"sebenarnya kubu jokowi tidak suka oposisi karena bawahan nya yang goblok . prabowo bagus , orang-orang di sekitar nya yang merusak citra beliau",negative
"pemandangan nya indah , udara nya sejuk , tapi harga makanan nya kemahalan boowkk . mungkin karena di dalam nya termasuk biaya entertainment waktu itu ada angklung mang udjo yang perform shuttle car ya ? nah masalah shuttle car ini yang malesin , mesti antre lama saat liburan karena jumlah pengunjung banyak sedangkan mobil nya cuma dikit .",negative
"bagus tempat , bagus pemandangan witers nya luar biasa pelayanan nya ramah cepat dan ramah kemudian tea dan coffe nya enak , terutama suasana nya sangat pas sekali , saya pasti akan bawa rekan rekan saya yang lain ke resto ini dan akan mencoba pertemuan dan menginap di hotel padma ini , mudah mudahan di pertahankan pelayanan seperti dan semoga semakin di depan .",positive
"berisik banget sih islam tolol ini , siang malam bahkan jam segini teriak-teriak dirumah setan . enggak capek apa kalian anjing , ganggu tidur orang saja .",negative
"sebenarnya tidak rekomendasi sih , itu bikin daya tahan baterai berkurang . aku pernah menonton video yang menjelaskan kalau sebenarnya lebih baik dan lebih disarankan kalau baterai handphone tidak dinas sampai penuh malah , cukup sampai 80 - 90 %",negative
"kampung daun memiliki suasana yang nyaman , seperti di pegunungan , makan siang ataupun makan malam , di kampung daun ini sangatlah romantis , ditemani gemericik air , suasana hijau , cuaca sejuk , dengan makanan khas sunda indonesia selain itu sudah ada makanan luar seperti steak , yang ingin mencicipi menu istimewa seperti nasi timbel dan nasi campur sunda sangatlah cocok di sini . makan serabi ditemani minuman bajigur menambahkan hangat nya suasana .",positive
"kok bisa dibiarkan bangunan di atas sungai , di jalan dari rshs mnj pasar ciroyom cc aneh",negative
"menarik pilkada jawa barat ini , ada ridwan kamil berpasangan dengan tokoh dari dc universe .",neutral
habis beli pulsa mau daftar paket internet gagal terus dan suruh mengulang terus di 363 dan tetap tidak bisa,neutral
hari ini aku lagi kesal marah ingin rasanya saya bakar saja ini kartu indosat,negative
sapu lidi restoran dengan masakan nya yang enak dan segar . di sini kita bisa menyantap makanan yang enak .,positive
"yang paling suka saya di sini tempura nya kak besar-besar terus harga nya bersahabat kalau tidak salah 10 ribu , haha . saya makan per 2 kira kira setelah 90 ban lumayan lagi porsi nya . langsung saja merapat saudara saudari .",positive
berita indonesia : presiden jokowi : denyut nadi perekonomian ada di pasar rakyat,neutral
"kafe ini sebenarnya hanya menyajikan hidangan mi sebagai sajian utama . namun dengan branding yang kekinian , kafe ini menjadi daya tarik tersendiri di kalangan anak muda . suasana kafe begitu nyaman dan kita bisa ngobrol banyak soal perkuliahan , pekerjaan hingga project-project dengan santai . kafe ini memberikan nuansa baru sajian mie sehingga mie menjadi naik kasta .",positive
"berada di sudut perempatan jalan naripan , bakmi naripan ini sangat terkenal dan selalu ramai oleh pengunjung . terlebih saat akhir pekan atau musim liburan , restoran ini tidak pernah sepi . menu pilihan paling favorit tentu saja bakmi yamin dan bakmi biasa . rasa kaldu nya pada kuah nya sungguh kental dan nikmat serta hangat .",positive
